49	65536	25	0.166	-16.142787	0.373547	0.748722	0.738921	0.609020	0.667711	1012
50	65536	25	0.166	-16.155953	0.377246	0.757730	0.743167	0.611948	0.671204	1017
51	92682	25	0.166	-16.461240	0.376928	0.755927	0.743344	0.609986	0.670095	1011
53	92682	25	0.166	-16.459647	0.381667	0.756124	0.744432	0.607524	0.669046	997
52	92682	25	0.166	-16.462992	0.381025	0.757424	0.754104	0.621450	0.681381	1004
54	92682	25	0.166	-16.463287	0.381364	0.761330	0.745987	0.617232	0.675529	1030
58	92682	25	0.166	-16.457026	0.379528	0.767524	0.750136	0.616300	0.676663	1005
57	92682	25	0.166	-16.458109	0.380478	0.772881	0.754883	0.619604	0.680586	1028
56	92682	25	0.166	-16.460857	0.382545	0.734896	0.731125	0.600376	0.659331	1031
64	131072	25	0.166	-16.783284	0.390128	0.754738	0.744811	0.613009	0.672513	985
59	92682	25	0.166	-16.451771	0.379938	0.759403	0.742968	0.607593	0.668496	1030
61	131072	25	0.166	-16.775038	0.387648	0.756025	0.737759	0.605051	0.664847	1014
55	92682	25	0.166	-16.452244	0.381451	0.751579	0.742605	0.605580	0.667129	1043
63	131072	25	0.166	-16.778916	0.389471	0.756911	0.742016	0.612120	0.670838	1004
62	131072	25	0.166	-16.785089	0.388690	0.757896	0.741185	0.608089	0.668072	1015
60	92682	25	0.166	-16.457763	0.384200	0.752152	0.747029	0.617703	0.676238	1069
65	131072	25	0.166	-16.776677	0.389592	0.740896	0.732929	0.600048	0.659865	985
66	131072	25	0.166	-16.786473	0.391619	0.740917	0.734636	0.612477	0.668018	997
68	131072	25	0.166	-16.775385	0.389908	0.747243	0.730884	0.600039	0.659029	996
67	131072	25	0.166	-16.780092	0.390850	0.758211	0.744783	0.612936	0.672457	1004
69	131072	25	0.166	-16.771557	0.387368	0.765364	0.745816	0.611869	0.672235	1000
70	131072	25	0.166	-16.775291	0.386204	0.767000	0.748845	0.620136	0.678440	1028
73	185364	25	0.166	-17.085839	0.401333	0.753554	0.740246	0.610326	0.669037	1008
77	185364	25	0.166	-17.097494	0.400699	0.759118	0.739239	0.605675	0.665825	1005
71	185364	25	0.166	-17.082567	0.404347	0.739730	0.739367	0.604192	0.664980	1040
74	185364	25	0.166	-17.093057	0.400081	0.758211	0.745333	0.614127	0.673398	1015
76	185364	25	0.166	-17.088813	0.402532	0.760520	0.741073	0.611366	0.670000	1016
72	185364	25	0.166	-17.076019	0.404193	0.751654	0.737619	0.604786	0.664631	1030
79	185364	25	0.166	-17.092738	0.398298	0.759311	0.738696	0.609267	0.667768	1022
78	185364	25	0.166	-17.092462	0.398342	0.759546	0.740746	0.608342	0.668046	1031
75	185364	25	0.166	-17.087177	0.399881	0.753246	0.742666	0.613326	0.671828	1062
80	185364	25	0.166	-17.097119	0.400796	0.750034	0.734990	0.604115	0.663157	1009
92	65536	2	0.166	-17.112658	0.012840	0.375185	0.330481	0.295012	0.311741	673
93	65536	2	0.166	-17.108432	0.012754	0.391836	0.335750	0.299334	0.316498	683
91	65536	2	0.166	-17.039981	0.012804	0.409621	0.346680	0.314119	0.329597	712
94	65536	2	0.166	-17.090303	0.012876	0.379768	0.334270	0.301809	0.317211	709
95	65536	2	0.166	-17.134180	0.012722	0.376235	0.322553	0.288381	0.304511	700
96	65536	2	0.166	-17.044278	0.013322	0.382086	0.344550	0.304626	0.323360	714
81	262144	25	0.166	-17.401339	0.423775	0.742738	0.732434	0.599049	0.659060	1024
82	262144	25	0.166	-17.390096	0.415010	0.755541	0.736685	0.604395	0.664016	992
85	262144	25	0.166	-17.386938	0.416424	0.753713	0.730945	0.601541	0.659959	981
84	262144	25	0.166	-17.388245	0.418844	0.762063	0.743046	0.609831	0.669880	999
83	262144	25	0.166	-17.402524	0.421666	0.747860	0.728520	0.598622	0.657214	1008
86	262144	25	0.166	-17.394708	0.418320	0.755260	0.734020	0.604551	0.663024	1006
87	262144	25	0.166	-17.387018	0.423241	0.736798	0.735437	0.607407	0.665318	1010
88	262144	25	0.166	-17.399683	0.422311	0.732744	0.727877	0.600111	0.657848	1006
89	262144	25	0.166	-17.397537	0.416356	0.746743	0.735370	0.608816	0.666136	1017
90	262144	25	0.166	-17.402087	0.419505	0.753746	0.735120	0.602176	0.662039	1023
97	65536	2	0.166	-17.074035	0.013211	0.389687	0.346593	0.311314	0.328007	669
98	65536	2	0.166	-16.915607	0.012969	0.383145	0.358477	0.325251	0.341057	671
100	65536	2	0.166	-16.889030	0.013548	0.381133	0.355593	0.319993	0.336855	664
99	65536	2	0.166	-17.035436	0.013316	0.402127	0.356784	0.318777	0.336711	695
101	65536	3	0.166	-16.071233	0.107140	0.628042	0.622268	0.507675	0.559161	677
103	65536	3	0.166	-16.074331	0.108315	0.642536	0.627329	0.510594	0.562974	666
102	65536	3	0.166	-16.070654	0.109866	0.644427	0.637767	0.524721	0.575747	668
104	65536	3	0.166	-16.067011	0.107980	0.651978	0.626354	0.515037	0.565267	686
105	65536	3	0.166	-16.071235	0.108133	0.638524	0.630772	0.512558	0.565553	673
106	65536	3	0.166	-16.056570	0.107497	0.659123	0.651558	0.535754	0.588009	671
107	65536	3	0.166	-16.070678	0.105244	0.658998	0.649400	0.528915	0.582997	713
108	65536	3	0.166	-16.054601	0.105033	0.664359	0.657880	0.534426	0.589762	710
109	65536	3	0.166	-16.067923	0.109587	0.673538	0.653397	0.532934	0.587049	699
110	65536	3	0.166	-16.059953	0.107012	0.658366	0.643907	0.529875	0.581352	712
112	65536	4	0.166	-16.085261	0.174526	0.690710	0.678062	0.553134	0.609260	727
111	65536	4	0.166	-16.068042	0.173717	0.691716	0.686748	0.558505	0.616023	740
113	65536	4	0.166	-16.086460	0.172275	0.662550	0.665078	0.546304	0.599868	746
114	65536	4	0.166	-16.074584	0.173618	0.684592	0.679201	0.557938	0.612626	745
115	65536	4	0.166	-16.085937	0.173968	0.710849	0.683952	0.558546	0.614920	743
117	65536	4	0.166	-16.102833	0.171878	0.696012	0.681709	0.558426	0.613940	721
116	65536	4	0.166	-16.089352	0.172522	0.696618	0.675903	0.552121	0.607774	736
118	65536	4	0.166	-16.071438	0.170816	0.680999	0.682334	0.556276	0.612890	758
119	65536	4	0.166	-16.065902	0.174231	0.705447	0.693001	0.561788	0.620534	771
120	65536	4	0.166	-16.063532	0.169040	0.712605	0.690799	0.561541	0.619500	717
121	65536	6	0.166	-16.086561	0.248313	0.726709	0.717938	0.586006	0.645298	739
122	65536	6	0.166	-16.098691	0.246165	0.732407	0.719655	0.588810	0.647690	762
123	65536	6	0.166	-16.085584	0.247353	0.721202	0.719234	0.587514	0.646736	747
125	65536	6	0.166	-16.077230	0.251908	0.726757	0.717266	0.584505	0.644115	745
126	65536	6	0.166	-16.106562	0.248687	0.717968	0.705343	0.572783	0.632189	762
124	65536	6	0.166	-16.097727	0.245681	0.727157	0.718298	0.587729	0.646487	815
127	65536	6	0.166	-16.091458	0.247514	0.740854	0.723350	0.589166	0.649399	761
128	65536	6	0.166	-16.094121	0.245093	0.734534	0.723296	0.588876	0.649201	798
129	65536	6	0.166	-16.095287	0.242427	0.743875	0.728168	0.597113	0.656161	753
130	65536	6	0.166	-16.102510	0.255352	0.745039	0.726303	0.591936	0.652272	785
132	65536	8	0.166	-16.100933	0.287026	0.753360	0.733843	0.601586	0.661165	760
133	65536	8	0.166	-16.108528	0.289361	0.738494	0.730119	0.595697	0.656094	783
131	65536	8	0.166	-16.102320	0.293640	0.742754	0.724953	0.592311	0.651954	795
134	65536	8	0.166	-16.112083	0.289003	0.756754	0.739340	0.609570	0.668213	792
135	65536	8	0.166	-16.110068	0.291835	0.747659	0.728894	0.594840	0.655079	822
136	65536	8	0.166	-16.098554	0.285720	0.749803	0.735859	0.605506	0.664349	784
137	65536	8	0.166	-16.103554	0.294479	0.738195	0.721031	0.589838	0.648870	799
138	65536	8	0.166	-16.105143	0.291988	0.731787	0.724613	0.591376	0.651250	774
139	65536	8	0.166	-16.107433	0.284889	0.749153	0.732624	0.599117	0.659178	793
141	65536	11	0.166	-16.121853	0.322247	0.753038	0.734615	0.601651	0.661518	797
140	65536	8	0.166	-16.100330	0.288349	0.755823	0.735248	0.604956	0.663768	849
142	65536	11	0.166	-16.113913	0.317864	0.761488	0.744934	0.609078	0.670190	813
143	65536	11	0.166	-16.118056	0.320032	0.746495	0.735426	0.597955	0.659604	841
144	65536	11	0.166	-16.106065	0.316294	0.740471	0.735283	0.601551	0.661728	802
147	65536	11	0.166	-16.116096	0.318511	0.750369	0.736246	0.599066	0.660609	821
146	65536	11	0.166	-16.112996	0.321931	0.759956	0.742007	0.607309	0.667935	828
148	65536	11	0.166	-16.108637	0.320320	0.758716	0.739101	0.607194	0.666686	799
145	65536	11	0.166	-16.114300	0.326331	0.754970	0.740693	0.603859	0.665313	902
149	65536	11	0.166	-16.107450	0.325200	0.758392	0.737848	0.605468	0.665135	833
150	65536	11	0.166	-16.115276	0.319901	0.747438	0.739261	0.605763	0.665887	819
151	65536	16	0.166	-16.121797	0.350055	0.754671	0.738921	0.609222	0.667832	892
153	65536	16	0.166	-16.122989	0.351332	0.761916	0.746508	0.614801	0.674283	879
152	65536	16	0.166	-16.131565	0.345815	0.764796	0.747990	0.612953	0.673772	951
154	65536	16	0.166	-16.126321	0.351434	0.737472	0.733234	0.603540	0.662096	908
155	65536	16	0.166	-16.125963	0.350243	0.753007	0.740655	0.605532	0.666312	887
157	65536	16	0.166	-16.125539	0.350086	0.750742	0.743613	0.611484	0.671107	889
158	65536	16	0.166	-16.130597	0.351124	0.754581	0.739403	0.603444	0.664541	889
156	65536	16	0.166	-16.136558	0.347944	0.765156	0.749374	0.616349	0.676383	932
159	65536	16	0.166	-16.129041	0.348594	0.760031	0.741091	0.604340	0.665766	901
160	65536	16	0.166	-16.118312	0.350386	0.758655	0.744618	0.610506	0.670926	899
162	65536	25	0.166	-16.131770	0.373120	0.745510	0.736922	0.602640	0.663050	1000
163	65536	25	0.166	-16.135199	0.373370	0.757563	0.747322	0.616119	0.675408	1025
161	65536	25	0.166	-16.136973	0.368634	0.744783	0.738012	0.607527	0.666443	1082
165	65536	25	0.166	-16.134233	0.374168	0.762790	0.752210	0.614641	0.676502	1042
166	65536	25	0.166	-16.140318	0.373837	0.752952	0.740358	0.606742	0.666923	1016
164	65536	25	0.166	-16.145966	0.371260	0.756888	0.745235	0.609875	0.670795	1111
167	65536	25	0.166	-16.146959	0.377042	0.753418	0.745005	0.612450	0.672256	1080
168	65536	25	0.166	-16.126071	0.372166	0.758952	0.744241	0.609906	0.670410	1075
169	65536	25	0.166	-16.140888	0.376305	0.753028	0.742427	0.607370	0.668142	1081
170	65536	25	0.166	-16.149035	0.375070	0.757505	0.740956	0.609027	0.668545	1105
171	65536	32	0.166	-16.154220	0.381749	0.752168	0.741488	0.607956	0.668115	1134
172	65536	32	0.166	-16.139225	0.379590	0.768314	0.748262	0.618760	0.677377	1162
173	65536	32	0.166	-16.149476	0.382447	0.768256	0.750781	0.612968	0.674911	1176
176	65536	32	0.166	-16.138336	0.386159	0.758630	0.744172	0.608057	0.669264	1155
174	65536	32	0.166	-16.155059	0.383809	0.764530	0.745342	0.607940	0.669665	1213
175	65536	32	0.166	-16.141914	0.382067	0.763866	0.747170	0.614351	0.674282	1193
178	65536	32	0.166	-16.140818	0.385826	0.755228	0.741582	0.604365	0.665979	1131
177	65536	32	0.166	-16.139665	0.380098	0.747768	0.740905	0.608064	0.667944	1177
179	65536	32	0.166	-16.145525	0.381512	0.758956	0.750781	0.620079	0.679199	1193
180	65536	32	0.166	-16.144107	0.382741	0.764044	0.748826	0.614508	0.675051	1244
181	65536	45	0.166	-16.152380	0.389744	0.749779	0.741392	0.609384	0.668937	1423
182	65536	45	0.166	-16.161073	0.388578	0.753862	0.741780	0.611515	0.670378	1413
183	65536	45	0.166	-16.143072	0.394111	0.757228	0.743922	0.613910	0.672692	1363
184	65536	45	0.166	-16.148543	0.393220	0.755601	0.742134	0.612640	0.671198	1355
185	65536	45	0.166	-16.143453	0.390271	0.754546	0.751725	0.618230	0.678474	1445
186	65536	45	0.166	-16.132463	0.387838	0.756980	0.743614	0.612219	0.671550	1469
187	65536	45	0.166	-16.154580	0.385792	0.755300	0.740214	0.613113	0.670695	1441
188	65536	45	0.166	-16.155025	0.388855	0.770901	0.754322	0.612625	0.676130	1356
189	65536	45	0.166	-16.150362	0.386970	0.761959	0.749161	0.617843	0.677194	1453
190	65536	45	0.166	-16.142113	0.388398	0.762710	0.751788	0.617537	0.678082	1507
191	65536	64	0.166	-16.164960	0.393430	0.759589	0.747502	0.612351	0.673210	1634
192	65536	64	0.166	-16.149811	0.395305	0.755763	0.746643	0.615677	0.674865	1722
193	65536	64	0.166	-16.153366	0.391341	0.762310	0.748912	0.610712	0.672789	1729
195	65536	64	0.166	-16.148486	0.391560	0.767152	0.748900	0.617394	0.676818	1713
194	65536	64	0.166	-16.162935	0.394324	0.765278	0.745522	0.610827	0.671486	1823
196	65536	64	0.166	-16.159017	0.395665	0.760589	0.746038	0.615725	0.674646	1683
197	65536	64	0.166	-16.154912	0.384446	0.769101	0.751098	0.621384	0.680111	1772
198	65536	64	0.166	-16.148715	0.390819	0.769480	0.760153	0.626037	0.686607	1788
200	65536	64	0.166	-16.155067	0.392824	0.763383	0.751235	0.619437	0.678999	1689
199	65536	64	0.166	-16.150241	0.395165	0.759964	0.743942	0.614016	0.672764	1781
201	65536	90	0.166	-16.159744	0.395957	0.763538	0.750944	0.617396	0.677653	2201
202	65536	90	0.166	-16.144454	0.395700	0.744923	0.738611	0.613985	0.670557	2171
203	65536	90	0.166	-16.150953	0.394609	0.763877	0.745864	0.622668	0.678721	2160
204	65536	90	0.166	-16.141401	0.397097	0.746332	0.737283	0.612676	0.669229	2162
205	65536	90	0.166	-16.149560	0.398383	0.755292	0.742412	0.611006	0.670330	2162
206	65536	90	0.166	-16.149908	0.400125	0.754822	0.742845	0.621785	0.676946	2161
207	65536	90	0.166	-16.154731	0.395347	0.749621	0.740441	0.613773	0.671183	2185
208	65536	90	0.166	-16.144314	0.384328	0.778396	0.759983	0.627740	0.687560	2238
209	65536	90	0.166	-16.147812	0.390112	0.761891	0.747155	0.618738	0.676910	2159
210	65536	90	0.166	-16.163331	0.395455	0.755945	0.740057	0.610635	0.669146	2146
211	65536	128	0.166	-16.145200	0.394568	0.758141	0.746269	0.614624	0.674079	2837
212	65536	128	0.166	-16.148407	0.397052	0.777876	0.758558	0.625935	0.685895	2928
213	65536	128	0.166	-16.145332	0.395375	0.763628	0.752492	0.617962	0.678624	2715
214	65536	128	0.166	-16.148760	0.396298	0.759720	0.748955	0.620425	0.678658	2779
215	65536	128	0.166	-16.152623	0.395116	0.755358	0.745054	0.622209	0.678113	2843
216	65536	128	0.166	-16.159564	0.393515	0.756505	0.741558	0.612144	0.670665	2911
218	65536	128	0.166	-16.153979	0.394172	0.767558	0.746454	0.614736	0.674222	2685
219	65536	128	0.166	-16.138221	0.394027	0.772401	0.756178	0.619683	0.681160	2741
217	65536	128	0.166	-16.135210	0.394919	0.768935	0.750834	0.616608	0.677133	2819
220	65536	128	0.166	-16.155376	0.391081	0.762887	0.747514	0.619459	0.677488	2869
221	65536	180	0.166	-16.157469	0.395702	0.757670	0.746138	0.618522	0.676363	3766
222	65536	180	0.166	-16.140108	0.397291	0.771559	0.756045	0.621448	0.682171	3773
223	65536	180	0.166	-16.141042	0.399714	0.764374	0.753207	0.624720	0.682973	3890
224	65536	180	0.166	-16.152136	0.401017	0.759714	0.744334	0.613875	0.672839	3823
225	65536	180	0.166	-16.156232	0.396126	0.751226	0.740636	0.611324	0.669796	3763
226	65536	180	0.166	-16.157500	0.393367	0.759470	0.747996	0.620189	0.678123	3717
229	65536	180	0.166	-16.146771	0.401632	0.765351	0.745193	0.612743	0.672508	3635
227	65536	180	0.166	-16.159367	0.400284	0.775385	0.763697	0.632097	0.691693	3806
228	65536	180	0.166	-16.154704	0.399230	0.759276	0.745190	0.615560	0.674201	3730
230	65536	180	0.166	-16.160265	0.395861	0.752954	0.743796	0.617442	0.674755	3660
241	65536	25	0.011049	-16.876101	0.210366	0.673904	0.664839	0.619787	0.641523	1118
242	65536	25	0.011049	-16.872877	0.211898	0.707603	0.692892	0.616566	0.652505	1124
244	65536	25	0.011049	-16.876447	0.212066	0.696549	0.682240	0.615007	0.646881	1130
243	65536	25	0.011049	-16.875830	0.216106	0.696191	0.690415	0.638401	0.663390	1147
245	65536	25	0.011049	-16.868947	0.217246	0.717738	0.701782	0.630081	0.664002	1167
246	65536	25	0.011049	-16.864627	0.217820	0.695668	0.686112	0.628704	0.656155	1206
231	65536	256	0.166	-16.160751	0.403271	0.772202	0.750122	0.615212	0.676001	4877
247	65536	25	0.011049	-16.876719	0.210628	0.710073	0.695958	0.622294	0.657068	1188
248	65536	25	0.011049	-16.855285	0.214960	0.710849	0.696990	0.620281	0.656402	1156
232	65536	256	0.166	-16.156695	0.396987	0.766992	0.750379	0.616661	0.676980	4984
233	65536	256	0.166	-16.146912	0.401272	0.772650	0.753891	0.622806	0.682108	4812
235	65536	256	0.166	-16.169149	0.396325	0.759992	0.741960	0.608304	0.668517	4875
249	65536	25	0.011049	-16.859685	0.211786	0.707253	0.698053	0.631453	0.663085	1123
251	65536	25	0.015625	-16.657551	0.272077	0.751912	0.737358	0.631409	0.680283	1113
234	65536	256	0.166	-16.172598	0.403585	0.774333	0.760275	0.628516	0.688145	5194
250	65536	25	0.011049	-16.863195	0.212259	0.714368	0.700274	0.623044	0.659405	1207
252	65536	25	0.015625	-16.652605	0.270154	0.758874	0.738170	0.632603	0.681322	1147
253	65536	25	0.015625	-16.662414	0.266633	0.774168	0.754584	0.640564	0.692915	1067
236	65536	256	0.166	-16.141408	0.397565	0.764220	0.746704	0.617098	0.675742	5155
255	65536	25	0.015625	-16.661202	0.263399	0.770837	0.746293	0.642588	0.690569	1071
254	65536	25	0.015625	-16.674538	0.269958	0.744651	0.738427	0.624760	0.676855	1103
256	65536	25	0.015625	-16.670360	0.268724	0.766169	0.749153	0.640979	0.690857	1088
257	65536	25	0.015625	-16.655439	0.271805	0.758857	0.739520	0.638235	0.685154	1199
258	65536	25	0.015625	-16.662793	0.270639	0.761995	0.747665	0.628011	0.682635	1088
237	65536	256	0.166	-16.144885	0.399059	0.757589	0.743059	0.610985	0.670581	4943
259	65536	25	0.015625	-16.678868	0.270131	0.763375	0.745174	0.639720	0.688432	1149
238	65536	256	0.166	-16.160088	0.396711	0.770081	0.749603	0.618039	0.677493	4929
260	65536	25	0.015625	-16.669757	0.268040	0.755810	0.735191	0.630311	0.678723	1102
262	65536	25	0.022097	-16.445435	0.307817	0.760744	0.745345	0.624055	0.679329	1063
261	65536	25	0.022097	-16.446588	0.302608	0.762812	0.739689	0.633555	0.682520	1080
264	65536	25	0.022097	-16.450363	0.306179	0.756405	0.739550	0.621035	0.675131	1093
263	65536	25	0.022097	-16.446875	0.308451	0.768709	0.753519	0.630906	0.686783	1120
266	65536	25	0.022097	-16.442566	0.305528	0.759104	0.743445	0.625078	0.679143	1093
239	65536	256	0.166	-16.151064	0.399376	0.760566	0.745076	0.618152	0.675705	4893
265	65536	25	0.022097	-16.461299	0.303203	0.763891	0.747827	0.632899	0.685580	1138
267	65536	25	0.022097	-16.457967	0.310522	0.749813	0.740645	0.625876	0.678441	1098
240	65536	256	0.166	-16.153725	0.402996	0.765440	0.746952	0.614104	0.674045	4934
268	65536	25	0.022097	-16.439968	0.302996	0.774185	0.751948	0.630313	0.685779	1080
269	65536	25	0.022097	-16.459049	0.306120	0.764632	0.747327	0.620576	0.678079	1060
270	65536	25	0.022097	-16.452164	0.303557	0.761251	0.745804	0.628645	0.682231	1075
271	65536	25	0.03125	-16.245339	0.335332	0.770821	0.752893	0.622143	0.681301	1069
275	65536	25	0.03125	-16.235349	0.335133	0.754030	0.739524	0.611068	0.669187	1078
276	65536	25	0.03125	-16.249110	0.341359	0.775844	0.750822	0.620803	0.679650	1078
272	65536	25	0.03125	-16.245525	0.340473	0.754920	0.740533	0.611835	0.670060	1087
273	65536	25	0.03125	-16.246855	0.336868	0.769665	0.745392	0.624905	0.679851	1088
274	65536	25	0.03125	-16.247877	0.339567	0.768594	0.748327	0.633029	0.685866	1099
278	65536	25	0.03125	-16.249591	0.333178	0.753096	0.742015	0.614775	0.672429	1068
281	65536	25	0.044194	-16.056007	0.364662	0.758359	0.742221	0.613112	0.671517	1062
279	65536	25	0.03125	-16.244409	0.332113	0.768006	0.747777	0.621314	0.678705	1069
282	65536	25	0.044194	-16.052467	0.362904	0.758667	0.738993	0.611099	0.668988	1057
277	65536	25	0.03125	-16.251619	0.340774	0.759910	0.746540	0.614803	0.674298	1176
280	65536	25	0.03125	-16.240489	0.338565	0.756699	0.740432	0.615187	0.672024	1125
283	65536	25	0.044194	-16.066954	0.366998	0.753546	0.736865	0.609844	0.667364	1139
284	65536	25	0.044194	-16.049961	0.361730	0.762783	0.743847	0.609792	0.670182	1063
285	65536	25	0.044194	-16.052429	0.363331	0.748881	0.738343	0.604748	0.664901	1064
286	65536	25	0.044194	-16.049173	0.365809	0.757108	0.741857	0.612497	0.670999	1043
287	65536	25	0.044194	-16.056084	0.367448	0.751219	0.736927	0.614587	0.670220	1013
292	65536	25	0.0625	-15.891217	0.388358	0.747523	0.735246	0.601965	0.661963	1005
288	65536	25	0.044194	-16.048249	0.360215	0.765711	0.748143	0.614639	0.674852	1060
290	65536	25	0.044194	-16.055553	0.365226	0.756945	0.741497	0.607146	0.667630	1095
289	65536	25	0.044194	-16.051973	0.362701	0.755206	0.741110	0.607012	0.667392	1108
291	65536	25	0.0625	-15.873203	0.390338	0.757292	0.741644	0.609911	0.669358	1110
293	65536	25	0.0625	-15.885944	0.384606	0.764007	0.739790	0.608997	0.668052	1022
294	65536	25	0.0625	-15.885949	0.384256	0.758179	0.739946	0.606382	0.666539	1044
295	65536	25	0.0625	-15.882611	0.384378	0.766250	0.741018	0.611214	0.669886	1064
296	65536	25	0.0625	-15.887296	0.389040	0.745559	0.734267	0.603027	0.662207	1070
297	65536	25	0.0625	-15.871217	0.392184	0.757938	0.737922	0.607419	0.666341	1043
298	65536	25	0.0625	-15.874889	0.390301	0.762574	0.748034	0.612129	0.673292	1154
299	65536	25	0.0625	-15.868419	0.386969	0.756889	0.734104	0.599627	0.660086	1074
300	65536	25	0.0625	-15.886094	0.393265	0.750457	0.742681	0.614580	0.672585	1097
301	65536	25	0.088388	-15.707661	0.416838	0.755110	0.737146	0.603857	0.663878	1093
302	65536	25	0.088388	-15.705425	0.417825	0.754395	0.733898	0.597981	0.659004	1153
303	65536	25	0.088388	-15.711416	0.418241	0.765609	0.751977	0.612432	0.675069	1053
304	65536	25	0.088388	-15.699322	0.416927	0.760900	0.741109	0.607711	0.667813	1065
307	65536	25	0.088388	-15.698961	0.416085	0.748680	0.733463	0.598308	0.659028	1046
306	65536	25	0.088388	-15.706270	0.418076	0.748033	0.732111	0.597055	0.657721	1054
305	65536	25	0.088388	-15.715660	0.417087	0.752833	0.734670	0.601850	0.661660	1097
308	65536	25	0.088388	-15.696332	0.417354	0.761803	0.741358	0.610040	0.669319	1084
309	65536	25	0.088388	-15.696220	0.422577	0.751933	0.737451	0.600500	0.661967	1072
311	65536	25	0.125	-15.889631	0.396678	0.742152	0.735576	0.600815	0.661401	1057
310	65536	25	0.088388	-15.707643	0.416138	0.757947	0.741806	0.609403	0.669117	1082
