4096	0.748509	0.00665512
8192	0.758298	0.00738804
16384	0.758574	0.011072
32768	0.759463	0.00907986
65536	0.755389	0.00547888
92682	0.756924	0.00964884
131072	0.75452	0.00854402
185364	0.754492	0.00607133
262144	0.748721	0.00869093
